Team,Player,Pos,Ht,Wt,Birth Date,Country,Exp,College,Pic
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Gordon Hayward,SF,6-7,225,March 23 1990,us,12,Butler,https://www.basketball-reference.com/req/202106291/images/players/haywago01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/CHO-2023.png,Jalen McDaniels,SF,6-9,205,January 31 1998,us,3,San Diego State,https://www.basketball-reference.com/req/202106291/images/players/mcdanja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Alec Burks,SG,6-6,214,July 20 1991,us,11,Colorado,https://www.basketball-reference.com/req/202106291/images/players/burksal01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Jules Bernard,F,6-7,210,January 21 2000,us,0,UCLA,https://www.basketball-reference.com/req/202106291/images/players/bernaju01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Stanley Umude,G,6-6,210,April 12 1999,us,0,South Dakota Arkansas,https://www.basketball-reference.com/req/202106291/images/players/umudest01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Kevin Knox,SF,6-7,215,August 11 1999,us,4,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/knoxke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Rodney McGruder,SG,6-4,205,July 29 1991,us,6,Kansas State,https://www.basketball-reference.com/req/202106291/images/players/mcgruro01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Jalen Duren,C,6-10,250,November 18 2003,us,0,Memphis,https://www.basketball-reference.com/req/202106291/images/players/durenja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Marvin Bagley III,PF,6-11,235,March 14 1999,us,4,Duke,https://www.basketball-reference.com/req/202106291/images/players/baglema01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Buddy Boeheim (TW),G,6-6,205,November 11 1999,us,0,Syracuse,https://www.basketball-reference.com/req/202106291/images/players/boehebu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Jaden Ivey,G,6-4,195,February 13 2002,us,0,Purdue,https://www.basketball-reference.com/req/202106291/images/players/iveyja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Hamidou Diallo,SG,6-5,202,July 31 1998,us,4,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/diallha01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Bojan Bogdanović,SF,6-7,226,April 18 1989,ba,8,,https://www.basketball-reference.com/req/202106291/images/players/bogdabo02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Kemba Walker,G,6-0,184,May 8 1990,us,11,UConn,https://www.basketball-reference.com/req/202106291/images/players/walkeke02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Cory Joseph,PG,6-3,200,August 20 1991,ca,11,Texas,https://www.basketball-reference.com/req/202106291/images/players/josepco01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Nerlens Noel,C,6-11,220,April 10 1994,us,8,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/noelne01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Cade Cunningham,PG,6-6,220,September 25 2001,us,1,Oklahoma State,https://www.basketball-reference.com/req/202106291/images/players/cunnica01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Isaiah Livers,PF,6-7,230,July 28 1998,us,1,Michigan,https://www.basketball-reference.com/req/202106291/images/players/liveris01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Isaiah Stewart,C,6-8,250,May 22 2001,us,2,Washington,https://www.basketball-reference.com/req/202106291/images/players/stewais01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Saddiq Bey,SF,6-7,215,April 9 1999,us,2,Villanova,https://www.basketball-reference.com/req/202106291/images/players/beysa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DET-2023.png,Killian Hayes,PG,6-5,195,July 27 2001,us,2,,https://www.basketball-reference.com/req/202106291/images/players/hayeski01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Jaren Jackson Jr.,C,6-11,242,September 15 1999,us,4,Michigan State,https://www.basketball-reference.com/req/202106291/images/players/jacksja02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Justin Bean,F,6-7,210,November 17 1996,us,0,Utah State University,https://www.basketball-reference.com/req/202106291/images/players/beanju01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Jacob Gilyard,G,5-9,160,July 14 1998,us,0,Richmond,https://www.basketball-reference.com/req/202106291/images/players/gilyaja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Kennedy Chandler,G,6-0,171,September 16 2002,us,0,Tennessee,https://www.basketball-reference.com/req/202106291/images/players/chandke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Tyus Jones,PG,6-0,196,May 10 1996,us,7,Duke,https://www.basketball-reference.com/req/202106291/images/players/jonesty01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Vince Williams Jr. (TW),F,6-6,205,August 30 2000,us,0,VCU,https://www.basketball-reference.com/req/202106291/images/players/willivi01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Kenneth Lofton Jr. (TW),PF,6-7,275,August 14 2002,us,0,Louisiana Tech,https://www.basketball-reference.com/req/202106291/images/players/loftoke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,David Roddy,F,6-6,255,March 27 2001,us,0,Colorado State,https://www.basketball-reference.com/req/202106291/images/players/roddyda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Jake LaRavia,F,6-8,235,November 3 2001,us,0,Indiana State University Wake Forest,https://www.basketball-reference.com/req/202106291/images/players/laravja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Killian Tillie,C,6-9,220,March 5 1998,fr,2,Gonzaga,https://www.basketball-reference.com/req/202106291/images/players/tilliki02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Ja Morant,PG,6-3,174,August 10 1999,us,3,Murray State,https://www.basketball-reference.com/req/202106291/images/players/moranja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Danny Green,SG,6-6,215,June 22 1987,us,13,UNC,https://www.basketball-reference.com/req/202106291/images/players/greenda02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Santi Aldama,PF,6-11,224,January 10 2001,es,1,Loyola (MD),https://www.basketball-reference.com/req/202106291/images/players/aldamsa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Ziaire Williams,SF,6-8,215,September 12 2001,us,1,Stanford,https://www.basketball-reference.com/req/202106291/images/players/willizi02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Xavier Tillman Sr.,PF,6-8,245,January 12 1999,us,2,Michigan State,https://www.basketball-reference.com/req/202106291/images/players/tillmxa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Desmond Bane,SG,6-5,215,June 25 1998,us,2,TCU,https://www.basketball-reference.com/req/202106291/images/players/banede01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Steven Adams,C,6-11,265,July 20 1993,nz,9,Pitt,https://www.basketball-reference.com/req/202106291/images/players/adamsst01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,John Konchar,SG,6-5,210,March 22 1996,us,3,Purdue-Fort Wayne,https://www.basketball-reference.com/req/202106291/images/players/konchjo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Dillon Brooks,SG,6-7,225,January 22 1996,ca,5,Oregon,https://www.basketball-reference.com/req/202106291/images/players/brookdi01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MEM-2023.png,Brandon Clarke,PF,6-8,215,September 19 1996,ca,3,San Jose State Gonzaga,https://www.basketball-reference.com/req/202106291/images/players/clarkbr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Peyton Watson,G-F,6-8,200,September 11 2002,us,0,UCLA,https://www.basketball-reference.com/req/202106291/images/players/watsope01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Grant Golden,F,6-10,255,January 15 1998,us,0,Richmond,https://www.basketball-reference.com/req/202106291/images/players/goldegr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Jack White (TW),SF,6-7,225,August 5 1997,au,0,Duke,https://www.basketball-reference.com/req/202106291/images/players/whiteja03.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Adonis Arms,G,6-5,200,June 26 1998,us,0,Mesa Community College Northwest Nazarene University Winthrop University Texas Tech,https://www.basketball-reference.com/req/202106291/images/players/armsad01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Kellan Grady,G,6-5,205,September 11 1997,us,0,Davidson Kentucky,https://www.basketball-reference.com/req/202106291/images/players/gradyke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Davon Reed,SG,6-5,208,June 11 1995,us,3,Miami (FL),https://www.basketball-reference.com/req/202106291/images/players/reedda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,DeAndre Jordan,C,6-11,265,July 21 1988,us,14,Texas A&M,https://www.basketball-reference.com/req/202106291/images/players/reedda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Bruce Brown,PG,6-4,202,August 15 1996,us,4,Miami (FL),https://www.basketball-reference.com/req/202106291/images/players/brownbr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Vlatko Čančar,PF,6-8,236,April 10 1997,si,3,,https://www.basketball-reference.com/req/202106291/images/players/cancavl01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Collin Gillespie (TW),PG,6-3,195,June 25 1999,us,0,Villanova,https://www.basketball-reference.com/req/202106291/images/players/gilleco01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Nikola Jokić,C,6-11,284,February 19 1995,rs,7,,https://www.basketball-reference.com/req/202106291/images/players/jokicni01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Christian Braun,G,6-7,218,April 17 2001,us,0,Kansas,https://www.basketball-reference.com/req/202106291/images/players/braunch01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Michael Porter Jr.,SF,6-10,218,June 29 1998,us,3,Missouri,https://www.basketball-reference.com/req/202106291/images/players/portemi01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Aaron Gordon,PF,6-8,235,September 16 1995,us,8,Arizona,https://www.basketball-reference.com/req/202106291/images/players/gordoaa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Jeff Green,PF,6-8,235,August 28 1986,us,14,Georgetown,https://www.basketball-reference.com/req/202106291/images/players/greenje02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Ish Smith,PG,6-0,175,July 5 1988,us,12,Wake Forest,https://www.basketball-reference.com/req/202106291/images/players/smithis01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Bones Hyland,PG,6-3,173,September 14 2000,us,1,VCU,https://www.basketball-reference.com/req/202106291/images/players/hylanbo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Zeke Nnaji,PF,6-9,240,January 9 2001,us,2,Arizona,https://www.basketball-reference.com/req/202106291/images/players/nnajize01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Kentavious Caldwell-Pope,SG,6-5,204,February 18 1993,us,9,Georgia,https://www.basketball-reference.com/req/202106291/images/players/caldwke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DEN-2023.png,Jamal Murray,PG,6-3,215,February 23 1997,ca,5,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/murraja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Dorian Finney-Smith,PF,6-7,220,May 4 1993,us,6,Florida,https://www.basketball-reference.com/req/202106291/images/players/finnedo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Marcus Bingham Jr.,F,7-0,230,July 14 2000,us,0,Michigan State,https://www.basketball-reference.com/req/202106291/images/players/binghma01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,D.J. Stewart Jr.,SG,6-6,205,July 28 1999,us,0,Mississippi State,https://www.basketball-reference.com/req/202106291/images/players/stewadj02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Mouhamadou Gueye,F,6-9,210,July 6 1998,us,0,Monroe Community College Stony Brook University Pitt,https://www.basketball-reference.com/req/202106291/images/players/gueyemo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,McKinley Wright IV,PG,6-0,196,October 25 1998,us,1,Colorado,https://www.basketball-reference.com/req/202106291/images/players/wrighmc01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Tyler Hall,SG,6-5,209,March 25 1997,us,1,Montana State,https://www.basketball-reference.com/req/202106291/images/players/hallty01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Tyler Dorsey (TW),SG,6-5,183,February 18 1996,us,2,Oregon,https://www.basketball-reference.com/req/202106291/images/players/dorsety01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,JaVale McGee,C,7-0,270,January 19 1988,us,14,Nevada,https://www.basketball-reference.com/req/202106291/images/players/mcgeeja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Jaden Hardy,G,6-4,198,July 5 2002,us,0,,https://www.basketball-reference.com/req/202106291/images/players/hardyja02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Theo Pinson,SG,6-5,212,November 5 1995,us,4,UNC,https://www.basketball-reference.com/req/202106291/images/players/pinsoth01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Dwight Powell,C,6-10,240,July 20 1991,ca,8,Stanford,https://www.basketball-reference.com/req/202106291/images/players/poweldw01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Frank Ntilikina,PG,6-4,200,July 28 1998,be,5,,https://www.basketball-reference.com/req/202106291/images/players/ntilila01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Tim Hardaway Jr.,SG,6-5,205,March 16 1992,us,9,Michigan,https://www.basketball-reference.com/req/202106291/images/players/hardati02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Luka Dončić,PG,6-7,230,February 28 1999,si,4,,https://www.basketball-reference.com/req/202106291/images/players/doncilu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Reggie Bullock,SF,6-6,205,March 16 1991,us,9,UNC,https://www.basketball-reference.com/req/202106291/images/players/bullore01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Spencer Dinwiddie,PG,6-5,215,April 6 1993,us,8,Colorado,https://www.basketball-reference.com/req/202106291/images/players/dinwisp01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Josh Green,SG,6-5,200,November 16 2000,au,2,Arizona,https://www.basketball-reference.com/req/202106291/images/players/greenjo02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Christian Wood,PF,6-10,214,September 27 1995,us,6,UNLV,https://www.basketball-reference.com/req/202106291/images/players/woodch01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Dāvis Bertāns,PF,6-10,225,November 12 1992,lv,6,,https://www.basketball-reference.com/req/202106291/images/players/bertada01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/DAL-2023.png,Maxi Kleber,PF,6-10,240,January 29 1992,de,5,,https://www.basketball-reference.com/req/202106291/images/players/klebima01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Kyle Anderson,SF,6-9,230,September 20 1993,us,8,UCLA,https://www.basketball-reference.com/req/202106291/images/players/anderky01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,PJ Dozier,SG,6-6,205,October 25 1996,us,5,South Carolina,https://www.basketball-reference.com/req/202106291/images/players/doziepj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Luka Garza,C,6-11,235,December 27 1998,us,1,Iowa,https://www.basketball-reference.com/req/202106291/images/players/garzalu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,CJ Elleby,SF,6-6,200,June 16 2000,us,2,Washington State,https://www.basketball-reference.com/req/202106291/images/players/ellebcj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Eric Paschall (TW),PF,6-6,255,November 4 1996,us,3,Fordham Villanova,https://www.basketball-reference.com/req/202106291/images/players/pascher01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,A.J. Lawson (TW),SG,6-6,179,July 15 2000,ca,0,South Carolina,https://www.basketball-reference.com/req/202106291/images/players/lawsoaj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Nathan Knight,PF,6-10,253,September 20 1997,us,2,William & Mary,https://www.basketball-reference.com/req/202106291/images/players/knighna01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Austin Rivers,SG,6-4,200,August 1 1992,us,10,Duke,https://www.basketball-reference.com/req/202106291/images/players/riverau01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Josh Minott,F,6-8,205,November 25 2002,us,0,Memphis,https://www.basketball-reference.com/req/202106291/images/players/minotjo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Bryn Forbes,SG,6-2,205,July 23 1993,us,6,Michigan State,https://www.basketball-reference.com/req/202106291/images/players/forbebr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Karl-Anthony Towns,C,6-11,248,November 15 1995,us,7,Kentucky,https://www.basketball-reference.com/req/202106291/images/players/townska01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Wendell Moore Jr.,G-F,6-5,213,September 18 2001,us,0,Duke,https://www.basketball-reference.com/req/202106291/images/players/moorewe01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Taurean Prince,PF,6-7,218,March 22 1994,us,6,Baylor,https://www.basketball-reference.com/req/202106291/images/players/princta02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Jordan McLaughlin,PG,5-11,185,April 9 1996,us,3,USC,https://www.basketball-reference.com/req/202106291/images/players/mclaujo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Rudy Gobert,C,7-1,258,June 26 1992,fr,9,,https://www.basketball-reference.com/req/202106291/images/players/goberru01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Anthony Edwards,SG,6-4,225,August 5 2001,us,2,Georgia,https://www.basketball-reference.com/req/202106291/images/players/edwaran01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Jaden McDaniels,PF,6-9,185,September 29 2000,us,2,Washington,https://www.basketball-reference.com/req/202106291/images/players/mcdanja02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Naz Reid,C,6-9,264,August 26 1999,us,3,LSU,https://www.basketball-reference.com/req/202106291/images/players/reidna01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,Jaylen Nowell,SG,6-4,201,July 9 1999,us,3,Washington,https://www.basketball-reference.com/req/202106291/images/players/nowelja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/MIN-2023.png,D'Angelo Russell,PG,6-4,193,February 23 1996,us,7,Ohio State,https://www.basketball-reference.com/req/202106291/images/players/russeda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Willy Hernangómez,C,6-11,250,May 27 1994,es,6,,https://www.basketball-reference.com/req/202106291/images/players/hernawi01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,John Butler (TW),C,7-1,175,December 4 2002,us,0,Florida State,https://www.basketball-reference.com/req/202106291/images/players/butlejo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Zylan Cheatham,SF,6-5,220,November 17 1995,us,2,San Diego State Arizona State,https://www.basketball-reference.com/req/202106291/images/players/cheatzy01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Dereon Seabron (TW),G,6-7,180,May 26 2000,us,0,,https://www.basketball-reference.com/req/202106291/images/players/seabrde01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Daeqwon Plowden,G,6-6,215,August 29 1998,us,0,Bowling Green,https://www.basketball-reference.com/req/202106291/images/players/plowdda01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,John Petty Jr.,SG,6-5,184,December 2 1998,us,0,Alabama,https://www.basketball-reference.com/req/202106291/images/players/pettyjo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Dyson Daniels,G,6-8,199,March 17 2003,au,0,,https://www.basketball-reference.com/req/202106291/images/players/daniedy01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Jose Alvarado,PG,6-0,179,April 12 1998,us,1,Georgia Tech,https://www.basketball-reference.com/req/202106291/images/players/alvarjo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Jonas Valančiūnas,C,6-11,265,May 6 1992,lt,10,,https://www.basketball-reference.com/req/202106291/images/players/valanjo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Herbert Jones,SF,6-8,210,October 6 1998,us,1,Alabama,https://www.basketball-reference.com/req/202106291/images/players/joneshe01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Larry Nance Jr.,PF,6-7,245,January 1 1993,us,7,Wyoming,https://www.basketball-reference.com/req/202106291/images/players/nancela02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Trey Murphy III,SF,6-9,206,June 18 2000,us,1,Rice University Virginia,https://www.basketball-reference.com/req/202106291/images/players/murphtr02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Garrett Temple,SG,6-5,195,May 8 1986,us,12,LSU,https://www.basketball-reference.com/req/202106291/images/players/templga01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Devonte' Graham,PG,6-1,195,February 22 1995,us,4,Kansas,https://www.basketball-reference.com/req/202106291/images/players/grahade01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Naji Marshall,SF,6-7,220,January 24 1998,us,2,Xavier,https://www.basketball-reference.com/req/202106291/images/players/marshna01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Brandon Ingram,SF,6-8,190,September 2 1997,us,6,Duke,https://www.basketball-reference.com/req/202106291/images/players/ingrabr01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Kira Lewis Jr.,PG,6-1,170,April 6 2001,us,2,Alabama,https://www.basketball-reference.com/req/202106291/images/players/lewiski01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,CJ McCollum,SG,6-3,190,September 19 1991,us,9,Lehigh,https://www.basketball-reference.com/req/202106291/images/players/mccolcj01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Jaxson Hayes,C,6-11,220,May 23 2000,us,3,Texas,https://www.basketball-reference.com/req/202106291/images/players/hayesja02.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/NOP-2023.png,Zion Williamson,PF,6-6,284,July 6 2000,us,2,Duke,https://www.basketball-reference.com/req/202106291/images/players/willizi01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Patrick Baldwin Jr.,G-F,6-9,220,November 18 2002,us,0,UW-Milwaukee,https://www.basketball-reference.com/req/202106291/images/players/baldwpa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Ty Jerome,G,6-5,195,July 8 1997,us,3,Virginia,https://www.basketball-reference.com/req/202106291/images/players/jeromty01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Andre Iguodala,SF,6-6,215,January 28 1984,us,18,Arizona,https://www.basketball-reference.com/req/202106291/images/players/iguodan01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Jerome Robinson,SG,6-4,190,February 22 1997,us,3,Boston College,https://www.basketball-reference.com/req/202106291/images/players/robinje01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,JaMychal Green,PF,6-8,227,June 21 1990,us,8,Alabama,https://www.basketball-reference.com/req/202106291/images/players/greenja01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Ryan Rollins,G,6-4,180,July 3 2002,us,0,Toledo,https://www.basketball-reference.com/req/202106291/images/players/rolliry01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Pat Spencer,G,6-3,205,July 4 1996,us,0,Loyola (MD) Northwestern,https://www.basketball-reference.com/req/202106291/images/players/spencpa01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Quinndary Weatherspoon (TW),SG,6-3,205,September 10 1996,us,3,Mississippi State,https://www.basketball-reference.com/req/202106291/images/players/weathqu01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Kevon Looney,PF,6-9,222,February 6 1996,us,7,UCLA,https://www.basketball-reference.com/req/202106291/images/players/looneke01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Donte DiVincenzo,SG,6-4,203,January 31 1997,us,4,Villanova,https://www.basketball-reference.com/req/202106291/images/players/divindo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Andrew Wiggins,SF,6-7,197,February 23 1995,ca,8,Kansas,https://www.basketball-reference.com/req/202106291/images/players/wiggian01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Lester Quinones (TW),SG,6-5,208,November 16 2000,us,0,Memphis,https://www.basketball-reference.com/req/202106291/images/players/quinole01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Moses Moody,SG,6-6,205,May 31 2002,us,1,Arkansas,https://www.basketball-reference.com/req/202106291/images/players/moodymo01.jpg
https://cdn.ssref.net/req/202209231/tlogo/bbr/GSW-2023.png,Stephen Curry,PG,6-2,185,March 14 1988,us,13,Davidson,https://www.basketball-reference.com/req/202106291/images/players/curryst01.jpg
